date,WSPD,GST,ATMP,OT
2020-02-02 18:30,2.7,4.1,19.1,22.4
2020-02-02 18:40,2.7,4.8,19.1,22.4
2020-02-02 18:50,2.7,4.2,19.1,22.4
2020-02-02 19,2.8,4.1,19.2,22.5
2020-02-02 19:10,2.9,4.6,19.2,22.4
2020-02-02 19:20,2.9,4.5,19.1,22.5
2020-02-02 19:30,3.2,4.8,19.1,22.5
2020-02-02 19:40,3.3,5.5,19.2,22.5
2020-02-02 19:50,3.5,5.1,19.2,22.5
2020-02-02 20,3.6,5.3,19.2,22.5
2020-02-02 20:10,3.5,4.8,19.3,22.4
2020-02-02 20:20,3.6,5.2,19.2,22.4
2020-02-02 20:30,3.5,5.3,19.3,22.4
2020-02-02 20:40,4,5.4,19.3,22.4
2020-02-02 20:50,3.3,4.5,19.3,22.4
2020-02-02 21,3.8,6.4,19.3,22.4
2020-02-02 21:10,3.3,4.5,19.3,22.4
2020-02-02 21:20,3.6,5.1,19.4,22.5
2020-02-02 21:30,3.5,5.1,19.4,22.5
2020-02-02 21:40,2.9,4.9,19.4,22.5
2020-02-02 21:50,3.1,4.5,19.5,22.6
2020-02-02 22,3.4,4.7,19.5,22.5
2020-02-02 22:10,3,4.5,19.4,22.5
2020-02-02 22:20,3.7,5.1,19.4,22.6
2020-02-02 22:30,3.9,4.9,19.4,22.6
2020-02-02 22:40,3.8,5.5,19.4,22.6
2020-02-02 22:50,3.9,5.4,19.4,22.5
2020-02-02 23,4.1,5.6,19.4,22.5
2020-02-02 23:10,3.9,5.3,19.4,22.5
2020-02-02 23:20,4.5,6,19.4,22.5
2020-02-02 23:30,4.2,5.6,19.4,22.5
2020-02-02 23:40,4.9,6.7,19.4,22.5
2020-02-02 23:50,4.5,6.6,19.4,22.5
2020-02-03 00,4.7,6.6,19.4,22.4
2020-02-03 00:10,5.2,6.8,19.4,22.4
2020-02-03 00:20,4.5,6,19.4,22.4
2020-02-03 00:30,4.9,6.5,19.4,22.4
2020-02-03 00:40,4.4,6.4,19.5,22.4
2020-02-03 00:50,4.8,6.2,19.5,22.4
2020-02-03 01,5.1,6.8,19.6,22.4
2020-02-03 01:10,5.3,6.9,19.5,22.4
2020-02-03 01:20,5.2,6.9,19.6,22.4
2020-02-03 01:30,5.7,7.5,19.6,22.4
2020-02-03 01:40,5.7,7.3,19.6,22.3
2020-02-03 01:50,5.8,7.1,19.7,22.4
2020-02-03 02,5.8,7.5,19.7,22.4
2020-02-03 02:10,5.7,7,19.7,22.4
2020-02-03 02:20,5.9,8,19.7,22.4
2020-02-03 02:30,6.6,8.4,19.8,22.3
2020-02-03 02:40,6.1,8.4,19.7,22.3
2020-02-03 02:50,5.7,7.2,19.7,22.3
2020-02-03 03,6.3,8.1,19.8,22.3
2020-02-03 03:10,6.3,8,19.7,22.3
2020-02-03 03:20,6,7.9,19.8,22.4
2020-02-03 03:30,6.6,8.5,19.7,22.4
2020-02-03 03:40,6.4,8.1,19.7,22.4
2020-02-03 03:50,6.5,8.2,19.8,22.4
2020-02-03 04,7,8.5,19.8,22.4
2020-02-03 04:10,6.7,9.1,19.8,22.4
2020-02-03 04:20,6.9,8.9,19.8,22.4
2020-02-03 04:30,7.1,9.1,19.8,22.4
2020-02-03 04:40,6.9,8.5,19.8,22.4
2020-02-03 04:50,7.1,9.2,19.8,22.4
2020-02-03 05,7.2,9.6,19.9,22.4
2020-02-03 05:10,7.4,9,19.9,22.4
2020-02-03 05:20,7.4,9.7,19.9,22.4
2020-02-03 05:30,7.2,10.3,19.8,22.4
2020-02-03 05:40,7.5,9,19.9,22.4
2020-02-03 05:50,7.2,9.6,19.9,22.4
2020-02-03 06,8,10,19.8,22.3
2020-02-03 06:10,7.6,9.3,19.8,22.3
2020-02-03 06:20,7.5,9.7,19.8,22.3
2020-02-03 06:30,7.4,9.2,19.8,22.3
2020-02-03 06:40,7.2,10.1,19.8,22.3
2020-02-03 06:50,7.2,9.3,19.8,22.3
2020-02-03 07,7.4,9.1,19.8,22.2
2020-02-03 07:10,7.4,9,19.8,22.2
2020-02-03 07:20,7.2,8.9,19.8,22.2
2020-02-03 07:30,7,8.7,19.8,22.2
2020-02-03 07:40,7.7,9.6,19.8,22.2
2020-02-03 07:50,7.4,9.2,19.8,22.2
2020-02-03 08,7.2,8.9,19.9,22.2
2020-02-03 08:10,7.2,9,19.9,22.2
2020-02-03 08:20,7.2,9.8,19.9,22.2
2020-02-03 08:30,7.2,9,19.9,22.2
2020-02-03 08:40,7.8,9.5,19.9,22.2
2020-02-03 08:50,7.7,9.9,20,22.2
2020-02-03 09,8.1,10.1,20,22.2
2020-02-03 09:10,8.2,10.3,19.9,22.1
2020-02-03 09:20,8.1,9.9,20,22.1
2020-02-03 09:30,8.4,10.9,20,22.1
2020-02-03 09:40,7.7,9.3,20.1,22.1
2020-02-03 09:50,8,9.7,20.1,22.1
2020-02-03 10,7.9,10.1,20,22.1
2020-02-03 10:10,7.6,10.3,20.2,22.1
2020-02-03 10:20,7.8,9.7,20.2,22.1
2020-02-03 10:30,7.9,10,20.2,22.1
2020-02-03 10:40,8.4,10.2,20.2,22.1
2020-02-03 10:50,8.5,10,20.3,22.1
2020-02-03 11,8.5,10.4,20.4,22.1
2020-02-03 11:10,9,11.3,20.3,22.1
2020-02-03 11:20,8.1,10.3,20.4,22.1
2020-02-03 11:30,8.5,10.2,20.4,22.1
2020-02-03 11:40,8.5,10.4,20.5,22.1
2020-02-03 11:50,8.1,10.8,20.5,22.1
2020-02-03 12,8.3,10.3,20.5,22.1
2020-02-03 12:10,8.5,10.2,20.5,22.2
2020-02-03 12:20,8.3,10.9,20.5,22.1
2020-02-03 12:30,8.5,10.1,20.5,22.1
2020-02-03 12:40,8,10.5,20.5,22.2
2020-02-03 12:50,8.3,10.2,20.6,22.2
2020-02-03 13,8.4,11.1,20.6,22.1
2020-02-03 13:10,8.9,11.1,20.6,22.2
2020-02-03 13:20,8.9,11.7,20.7,22.1
2020-02-03 13:30,8.9,10.9,20.7,22.1
2020-02-03 13:40,9,10.8,20.8,22.1
2020-02-03 13:50,9.3,11.7,20.8,22.2
2020-02-03 14,9.4,11.2,20.8,22.2
2020-02-03 14:10,9.4,11.5,20.9,22.2
2020-02-03 14:20,9.8,12.8,21,22.2
2020-02-03 14:30,9.4,11.5,21,22.2
2020-02-03 14:40,9.7,11.5,21.1,22.2
2020-02-03 14:50,9.8,11.5,21.1,22.2
2020-02-03 15,9.5,11.6,21.1,22.2
2020-02-03 15:10,9.3,11.5,21.2,22.2
2020-02-03 15:20,9.1,11,21.2,22.2
2020-02-03 15:30,9.2,11.3,21.3,22.2
2020-02-03 15:40,9.3,11.3,21.3,22.2
2020-02-03 15:50,9.3,11.5,21.3,22.2
2020-02-03 16,9.3,11.3,21.3,22.2
2020-02-03 16:10,9.7,11.6,21.3,22.2
2020-02-03 16:20,9.4,11.8,21.4,22.2
2020-02-03 16:30,9.6,11.6,21.4,22.2
2020-02-03 16:40,9.9,12.2,21.4,22.2
2020-02-03 16:50,9.8,12.1,21.4,22.2
2020-02-03 17,9.8,13,21.5,22.2
2020-02-03 17:10,9.3,11.4,21.6,22.2
2020-02-03 17:20,9.5,11.6,21.6,22.2
2020-02-03 17:30,8.9,11.1,21.7,22.2
2020-02-03 17:40,8.7,10.7,21.8,22.2
2020-02-03 17:50,9,11.1,21.7,22.2
2020-02-03 18,9,10.6,21.7,22.2
2020-02-03 18:10,8.9,10.7,21.8,22.2
2020-02-03 18:20,9.4,11.3,21.8,22.2
2020-02-03 18:30,8.9,11.2,21.9,22.2
2020-02-03 18:40,8.8,11.2,22,22.2
2020-02-03 18:50,8.4,10.2,22,22.2
2020-02-03 19,8.6,10.6,22,22.2
2020-02-03 19:10,8.2,10.1,22.1,22.2
2020-02-03 19:20,8.8,10.6,22,22.3
2020-02-03 19:30,8.8,11.1,22.1,22.2
2020-02-03 19:40,9,11.1,22,22.2
2020-02-03 19:50,8.9,10.9,22.1,22.3
2020-02-03 20,9.3,11.4,22.1,22.3
2020-02-03 20:10,9.4,11.9,22.1,22.3
2020-02-03 20:20,9.2,11.2,22.2,22.3
2020-02-03 20:30,9,10.9,22.2,22.3
2020-02-03 20:40,8.3,10.7,22.2,22.3
2020-02-03 20:50,8.4,10.6,22.2,22.3
2020-02-03 21,8.2,10.2,22.2,22.2
2020-02-03 21:10,8,10.1,22.2,22.3
2020-02-03 21:20,8.2,10.3,22.2,22.3
2020-02-03 21:30,8,10.1,22.3,22.3
2020-02-03 21:40,8,10.1,22.3,22.3
2020-02-03 21:50,7.8,9.9,22.3,22.3
2020-02-03 22,7.6,10.1,22.3,22.3
2020-02-03 22:10,7.5,9,22.3,22.3
2020-02-03 22:20,7.9,9.5,22.3,22.3
2020-02-03 22:30,8.1,10.1,22.3,22.3
2020-02-03 22:40,7.7,9.7,22.3,22.3
2020-02-03 22:50,7.7,9.6,22.3,22.3
2020-02-03 23,8,10.1,22.3,22.3
2020-02-03 23:10,8.1,9.7,22.2,22.3
2020-02-03 23:20,7.7,9.6,22.2,22.2
2020-02-03 23:30,7.4,9.4,22.3,22.2
2020-02-03 23:40,7.6,9.5,22.3,22.2
2020-02-03 23:50,8.3,10.3,22.2,22.2
2020-02-04 00,8.5,10.2,22.2,22.2
2020-02-04 00:10,8.6,10.5,22.1,22.2
2020-02-04 00:20,8.5,10.3,22.1,22.2
2020-02-04 00:30,8.7,10.8,22.1,22.2
2020-02-04 00:40,8.4,10.7,22.1,22.2
2020-02-04 00:50,8.5,10.4,22.2,22.2
2020-02-04 01,8.7,10.5,22.2,22.2
2020-02-04 01:10,8.3,10.3,22.2,22.2
2020-02-04 01:20,8.9,11.1,22.2,22.2
2020-02-04 01:30,9,11.3,22.2,22.2
2020-02-04 01:40,8.8,10.6,22.2,22.2
2020-02-04 01:50,9.2,12,22.2,22.2
2020-02-04 02,8.7,10.8,22.2,22.2
2020-02-04 02:10,9.4,11.7,22.2,22.2
2020-02-04 02:20,9,12.1,22.2,22.2
2020-02-04 02:30,9.2,11.7,22.2,22.2
2020-02-04 02:40,9.4,11.6,22.2,22.2
2020-02-04 02:50,9.5,12.1,22.2,22.2
2020-02-04 03,9.8,11.7,22.3,22.2
2020-02-04 03:10,9.9,12.2,22.2,22.2
2020-02-04 03:20,10.1,12.3,22.2,22.2
2020-02-04 03:30,9.5,12.4,22.2,22.2
2020-02-04 03:40,10.1,12.6,22.1,22.2
2020-02-04 03:50,10.3,12.7,22.1,22.2
2020-02-04 04,10.1,13.1,22.1,22.3
2020-02-04 04:10,10.1,13.1,22.2,22.2
2020-02-04 04:20,9.5,12.2,22.2,22.3
2020-02-04 04:30,9.9,12.3,22.1,22.2
2020-02-04 04:40,9.8,12.1,22.2,22.3
2020-02-04 04:50,9.7,12,22.2,22.2
2020-02-04 05,9.5,11.4,22.2,22.3
2020-02-04 05:10,8.5,10.6,22.2,22.3
2020-02-04 05:20,8.9,10.7,22.2,22.3
2020-02-04 05:30,9.1,11.3,22.2,22.3
2020-02-04 05:40,8.9,10.8,22.2,22.3
2020-02-04 05:50,8.9,11.6,22.2,22.3
2020-02-04 06,9.2,11.6,22.2,22.2
2020-02-04 06:10,8.6,11.3,22.2,22.2
2020-02-04 06:20,9.3,11.2,22.2,22.2
2020-02-04 06:30,8.3,10.5,22.2,22.2
2020-02-04 06:40,8.6,10.3,22.2,22.2
2020-02-04 06:50,8.6,10.6,22.2,22.2
2020-02-04 07,8,10.5,22.2,22.2
2020-02-04 07:10,7.3,8.9,22.2,22.2
2020-02-04 07:20,7.9,9.6,22.2,22.2
2020-02-04 07:30,7.7,9.5,22.2,22.2
2020-02-04 07:40,7.8,9.4,22.3,22.2
2020-02-04 07:50,7.7,9.7,22.3,22.2
2020-02-04 08,7.7,9.7,22.3,22.2
2020-02-04 08:10,7.7,10.1,22.3,29.6
2020-02-04 08:20,8.1,10,22.3,22.2
2020-02-04 08:30,8.1,10.1,22.3,22.2
2020-02-04 08:40,8.2,10.1,22.3,22.2
2020-02-04 08:50,8.7,10.7,22.3,22.2
2020-02-04 09,8.6,10.8,22.3,22.2
2020-02-04 09:10,8.6,10.7,22.3,22.2
2020-02-04 09:20,9,11.2,22.3,22.2
2020-02-04 09:30,8.9,11.1,22.3,22.2
2020-02-04 09:40,8.3,10.1,22.3,22.2
2020-02-04 09:50,8.4,10.4,22.3,22.2
2020-02-04 10,7.4,9.1,22.3,22.2
2020-02-04 10:10,7.6,9.8,22.3,22.2
2020-02-04 10:20,7.9,10,22.3,22.2
2020-02-04 10:30,7.7,9.7,22.4,22.2
2020-02-04 10:40,8,9.7,22.3,22.2
2020-02-04 10:50,8.1,9.9,22.3,22.2
2020-02-04 11,7.8,9.8,22.3,22.2
2020-02-04 11:10,8.2,10.5,22.3,22.3
2020-02-04 11:20,8.4,10.5,22.4,22.3
2020-02-04 11:30,9.2,11.6,22.3,22.3
2020-02-04 11:40,8.8,11.2,22.3,22.3
2020-02-04 11:50,9.1,11.1,22.2,22.3
2020-02-04 12,8.9,11.1,22.2,22.3
2020-02-04 12:10,9.1,11.8,22.2,22.3
2020-02-04 12:20,9.4,12.3,22.2,22.3
2020-02-04 12:30,9.8,12,22.2,22.3
2020-02-04 12:40,10.3,12.5,22.3,22.3
2020-02-04 12:50,10.4,13.1,22.3,22.3
2020-02-04 13,10.6,13.1,22.3,22.3
2020-02-04 13:10,10.8,13,22.3,22.3
2020-02-04 13:20,10.5,12.9,22.3,22.3
2020-02-04 13:30,10.5,13.7,22.3,22.3
2020-02-04 13:40,10.1,12.8,22.3,22.3
2020-02-04 13:50,10.1,12.2,22.3,22.3
2020-02-04 14,11,13.9,22.3,22.3
2020-02-04 14:10,10.9,13.7,22.4,22.3
2020-02-04 14:20,10.7,13.7,22.4,22.3
2020-02-04 14:30,10.7,13.2,22.4,22.3
2020-02-04 14:40,10.3,12.8,22.4,22.3
2020-02-04 14:50,10.8,13.8,22.4,22.2
2020-02-04 15,10.8,13.3,22.5,22.2
2020-02-04 15:10,10.9,13.6,22.5,22.2
2020-02-04 15:20,11.2,14.9,22.5,22.2
2020-02-04 15:30,11.3,14.2,22.5,22.2
2020-02-04 15:40,11.2,13.9,22.5,22.2
2020-02-04 15:50,10.9,13.3,22.6,22.2
2020-02-04 16,10.6,13.2,22.6,22.2
2020-02-04 16:10,10.1,12.7,22.6,22.2
2020-02-04 16:20,9.9,12.5,22.6,22.2
2020-02-04 16:30,9.9,12,22.6,22.2
2020-02-04 16:40,9.2,11.6,22.7,22.2
2020-02-04 16:50,9.2,11.5,22.7,22.2
2020-02-04 17,8.9,11.1,22.7,22.2
2020-02-04 17:10,9,11.2,22.7,22.2
2020-02-04 17:20,9.4,11.5,22.7,22.2
2020-02-04 17:30,8.7,10.8,22.8,22.2
2020-02-04 17:40,8,10.2,22.8,22.2
2020-02-04 17:50,7.6,9.6,22.8,22.2
2020-02-04 18,7.5,9.6,22.8,22.2
2020-02-04 18:10,7.4,9,22.8,22.2
2020-02-04 18:20,7.5,9.3,22.8,22.2
2020-02-04 18:30,7.6,9.4,22.8,22.2
2020-02-04 18:40,7.4,9.2,22.8,22.2
2020-02-04 18:50,8,9.7,22.8,22.2
2020-02-04 19,8.8,10.5,22.8,22.2
2020-02-04 19:10,9.1,11.5,22.9,22.2
2020-02-04 19:20,9.1,11.5,22.9,22.2
2020-02-04 19:30,9,11.2,23,22.2
2020-02-04 19:40,8.1,10.3,23,22.2
2020-02-04 19:50,7,9.1,23.1,22.2
2020-02-04 20,7.8,10,23.1,22.2
2020-02-04 20:10,8.1,10.3,23.1,22.2
2020-02-04 20:20,7.6,9.7,23.1,22.2
2020-02-04 20:30,7.6,10.2,23.2,22.2
2020-02-04 20:40,7.8,9.8,23.2,22.2
2020-02-04 20:50,7.7,10.3,23.2,22.2
2020-02-04 21,7.6,9.4,23.1,22.2
2020-02-04 21:10,7.2,9.4,23.1,22.2
2020-02-04 21:20,7.4,9.2,23.1,22.2
2020-02-04 21:30,7.5,9.5,23.1,22.2
2020-02-04 21:40,6.7,8.6,23.1,22.2
2020-02-04 21:50,6.8,8.6,23.1,22.2
2020-02-04 22,6.7,9.2,23.1,22.3
2020-02-04 22:10,7,8.8,23.1,22.2
2020-02-04 22:20,7.3,9.3,23,22.3
2020-02-04 22:30,6.8,8.3,23,22.3
2020-02-04 22:40,6.8,8.4,23,22.3
2020-02-04 22:50,6.9,8.9,23,22.2
2020-02-04 23,6.9,8.7,23,22.3
2020-02-04 23:10,6.9,8.7,23,22.3
2020-02-04 23:20,7,8.6,23,22.3
2020-02-04 23:30,7,8.8,22.9,22.3
2020-02-04 23:40,6.9,8.7,22.9,22.3
2020-02-04 23:50,6.6,8.2,22.9,22.3
2020-02-05 00,6.3,7.9,22.9,22.3
2020-02-05 00:10,6.1,8.3,22.9,22.3
2020-02-05 00:20,6.3,7.7,22.9,22.3
2020-02-05 00:30,7,8.5,22.9,22.3
2020-02-05 00:40,6.5,8.3,22.9,22.3
2020-02-05 00:50,6.6,8.7,22.9,22.3
2020-02-05 01,5.7,7.4,22.9,22.3
2020-02-05 01:10,5.3,6.9,22.9,22.3
2020-02-05 01:20,5.2,6.4,22.9,22.3
2020-02-05 01:30,5.3,6.3,22.8,22.3
2020-02-05 01:40,5.5,6.7,22.8,22.3
2020-02-05 01:50,6.2,7.8,22.8,22.3
2020-02-05 02,5.8,7.4,22.8,22.3
2020-02-05 02:10,4.9,6.3,22.8,22.3
2020-02-05 02:20,5.4,7.7,22.8,22.3
2020-02-05 02:30,6.3,7.8,22.8,22.3
2020-02-05 02:40,5.9,7.4,22.8,22.3
2020-02-05 02:50,6.6,8.5,22.8,22.3
2020-02-05 03,6.8,8.2,22.9,22.3
2020-02-05 03:10,6.9,8.7,22.8,22.3
2020-02-05 03:20,6.6,7.9,22.8,22.3
2020-02-05 03:30,6.9,9,22.8,22.3
2020-02-05 03:40,7,8.3,22.8,22.3
2020-02-05 03:50,6.6,8.4,22.8,22.3
2020-02-05 04,6.1,7.7,22.8,22.3
2020-02-05 04:10,5.7,7.6,22.8,22.3
2020-02-05 04:20,5.5,7.1,22.8,22.3
2020-02-05 04:30,5.7,8,22.8,22.3
2020-02-05 04:40,6.1,7.8,22.8,22.3
2020-02-05 04:50,5.8,7.7,22.8,22.3
2020-02-05 05,6.3,8.3,22.8,22.3
2020-02-05 05:10,6.6,8.6,22.8,22.3
2020-02-05 05:20,6.5,8.1,22.8,22.3
2020-02-05 05:30,5.9,7.4,22.8,22.3
2020-02-05 05:40,5.5,7.1,22.8,22.3
2020-02-05 05:50,5.7,7,22.8,22.3
2020-02-05 06,6.1,8,22.8,22.3
2020-02-05 06:10,6.8,8.6,22.8,22.3
2020-02-05 06:20,6.7,9,22.8,22.3
2020-02-05 06:30,6.9,8.5,22.8,22.3
2020-02-05 06:40,6.1,8.4,22.8,22.3
2020-02-05 06:50,5.7,7.8,22.8,22.3
2020-02-05 07,6.4,7.9,22.8,22.3
2020-02-05 07:10,6.8,8.2,22.8,22.3
2020-02-05 07:20,6.6,8.1,22.8,22.3
2020-02-05 07:30,6,7.5,22.8,22.3
2020-02-05 07:40,6,7.6,22.8,22.3
2020-02-05 07:50,6.4,8.1,22.7,22.3
2020-02-05 08,6.5,8.1,22.7,22.3
2020-02-05 08:10,6.9,8.5,22.8,29.6
2020-02-05 08:20,6.4,8.5,22.7,22.2
2020-02-05 08:30,5.9,7.9,22.7,22.3
2020-02-05 08:40,5.6,7.2,22.7,22.3
2020-02-05 08:50,6.3,8.2,22.7,22.3
2020-02-05 09,6.1,7.9,22.7,22.3
2020-02-05 09:10,6,8,22.7,22.3
2020-02-05 09:20,7.1,11,22.8,22.3
2020-02-05 09:30,7.7,10.3,23,22.3
2020-02-05 09:40,7.6,10.8,23.1,22.3
2020-02-05 09:50,8.6,10.8,23,22.3
2020-02-05 10,8.9,12.6,22.9,22.3
2020-02-05 10:10,8.3,8.3,24.8,22.3
2020-02-05 10:20,9.3,11.8,22.9,22.3
2020-02-05 10:30,9,11.3,22.9,22.3
2020-02-05 10:40,8.8,11.3,22.9,22.3
2020-02-05 10:50,7.8,10.4,22.9,22.3
2020-02-05 11,8,10.2,22.9,22.3
2020-02-05 11:10,8.8,11.7,22.9,22.3
2020-02-05 11:20,7.7,10.7,22.9,22.3
2020-02-05 11:30,6.7,8.6,22.8,22.3
2020-02-05 11:40,6.8,8.8,22.7,22.3
2020-02-05 11:50,7.6,9.1,22.7,22.3
2020-02-05 12,7.6,9.5,22.7,22.3
2020-02-05 12:10,7.7,9.6,22.8,22.3
2020-02-05 12:20,8,9.7,22.8,22.3
2020-02-05 12:30,8,9.7,22.7,22.3
2020-02-05 12:40,7.5,9.4,22.8,22.3
2020-02-05 12:50,7.1,8.9,22.8,22.3
2020-02-05 13,6.8,8.7,22.7,22.3
2020-02-05 13:10,7.2,8.9,22.7,22.3
2020-02-05 13:20,6.9,8.4,22.7,22.3
2020-02-05 13:30,6.8,8.5,22.7,22.3
2020-02-05 13:40,6.9,8.7,22.7,22.3
2020-02-05 13:50,7,8.9,22.7,22.3
2020-02-05 14,7.2,8.8,22.7,22.3
2020-02-05 14:10,7.3,9.1,22.7,22.3
2020-02-05 14:20,7.3,9,22.8,22.3
2020-02-05 14:30,7.7,9.3,22.8,22.3
2020-02-05 14:40,8.1,10.5,22.9,22.3
2020-02-05 14:50,8.8,10.8,22.9,22.3
2020-02-05 15,8.8,10.8,23,22.3
2020-02-05 15:10,8.1,10,23.1,22.3
2020-02-05 15:20,7.8,9.6,23,22.3
2020-02-05 15:30,7.9,9.6,23.1,22.3
2020-02-05 15:40,8.3,10,23.2,22.3
2020-02-05 15:50,8.5,10.1,23.2,22.3
2020-02-05 16,8.8,10.5,23.2,22.3
2020-02-05 16:10,8.8,10.8,23.3,22.3
2020-02-05 16:20,8.7,10.2,23.4,22.3
2020-02-05 16:30,8.9,10.7,23.4,22.3
2020-02-05 16:40,8.8,10.8,23.4,22.3
2020-02-05 16:50,9,11.1,23.3,22.3
2020-02-05 17,9.2,10.8,23.4,22.3
2020-02-05 17:10,9,11.2,23.4,22.3
2020-02-05 17:20,8.1,10.4,23.4,22.3
2020-02-05 17:30,8.1,10,23.4,22.3
2020-02-05 17:40,8.2,10.2,23.5,22.3
2020-02-05 17:50,8.1,10.1,23.5,22.3
2020-02-05 18,8,9.8,23.6,22.3
2020-02-05 18:10,8,10.2,23.6,22.3
2020-02-05 18:20,8.5,10.1,23.6,22.3
2020-02-05 18:30,8.1,10.2,23.6,22.3
2020-02-05 18:40,8,9.8,23.6,22.3
2020-02-05 18:50,8.4,10.8,23.6,22.4
2020-02-05 19,8.3,10.4,23.6,22.4
2020-02-05 19:10,8.5,10.2,23.6,22.4
2020-02-05 19:20,8.9,10.8,23.5,22.4
2020-02-05 19:30,8.9,10.8,23.5,22.4
2020-02-05 19:40,9,11.3,23.5,22.4
2020-02-05 19:50,9.2,11,23.5,22.4
2020-02-05 20,9.1,11.5,23.5,22.4
2020-02-05 20:10,9.6,11.5,23.5,22.4
2020-02-05 20:20,9.3,11.6,23.5,22.4
2020-02-05 20:30,9.3,11.3,23.5,22.4
2020-02-05 20:40,9.6,11.8,23.4,22.4
2020-02-05 20:50,9.6,11.8,23.5,22.4
2020-02-05 21,9.8,11.9,23.5,22.4
2020-02-05 21:10,10.1,12.4,23.5,22.4
2020-02-05 21:20,10.1,13.1,23.5,22.5
2020-02-05 21:30,9.8,12,23.5,22.4
2020-02-05 21:40,9.5,11.7,23.5,22.4
2020-02-05 21:50,9.7,11.6,23.5,22.4
2020-02-05 22,9.5,12.1,23.5,22.4
2020-02-05 22:10,9.3,11.2,23.4,22.4
2020-02-05 22:20,9.4,11.8,23.4,22.5
2020-02-05 22:30,9.2,11.3,23.4,22.4
2020-02-05 22:40,7.9,10.4,23.4,22.4
2020-02-05 22:50,6.3,8,23.4,22.5
2020-02-05 23,6.3,8.1,23.3,22.5
2020-02-05 23:10,5.7,7.3,23.3,22.5
2020-02-05 23:20,5.1,7,23.2,22.5
2020-02-05 23:30,4.5,6.3,23.1,22.5
2020-02-05 23:40,6.2,7.7,23.2,22.5
2020-02-05 23:50,5.6,6.9,23.2,22.5
2020-02-06 00,5.4,6.5,23.1,22.5
2020-02-06 00:10,5.5,6.9,23.1,22.5
2020-02-06 00:20,5.7,6.9,23.1,22.5
2020-02-06 00:30,6.2,7.7,23.1,22.5
2020-02-06 00:40,6.3,7.7,23.1,22.5
2020-02-06 00:50,6.3,7.5,23.1,22.5
2020-02-06 01,6.3,7.8,23.1,22.5
2020-02-06 01:10,6.1,7.4,23.1,22.5
2020-02-06 01:20,6.6,8.1,23.1,22.5
2020-02-06 01:30,6.7,8,23.1,22.5
2020-02-06 01:40,6.2,8,23.1,22.5
2020-02-06 01:50,6,7.5,23.1,22.5
2020-02-06 02,5.8,6.9,23.1,22.5
2020-02-06 02:10,5.4,6.8,23.1,22.5
2020-02-06 02:20,5.6,6.9,23,22.5
2020-02-06 02:30,5.5,7.1,23,22.5
2020-02-06 02:40,5.5,7.3,23,22.5
2020-02-06 02:50,5.5,6.7,23,22.5
2020-02-06 03,5.3,6.5,23,22.5
2020-02-06 03:10,5.8,7.4,23,22.5
2020-02-06 03:20,5.7,7.4,23,22.4
2020-02-06 03:30,5.7,7.1,23,22.4
2020-02-06 03:40,5.3,6.5,23,22.4
2020-02-06 03:50,5.9,7.5,23,22.4
2020-02-06 04,5.9,7,23,22.4
2020-02-06 04:10,6.1,7.7,23,22.4
2020-02-06 04:20,6.9,9,23,22.4
2020-02-06 04:30,7.3,9,23.1,22.4
2020-02-06 04:40,7.1,9,23.1,22.4
2020-02-06 04:50,6.4,8.5,23.1,22.4
2020-02-06 05,5.1,7.8,22.7,22.4
2020-02-06 05:10,4.8,6.9,22.3,22.4
2020-02-06 05:20,4.3,6.1,22.3,22.4
2020-02-06 05:30,4.4,6.1,22.2,22.4
2020-02-06 05:40,3.7,5.8,21.9,22.4
2020-02-06 05:50,5.5,8.6,21.7,22.4
2020-02-06 06,7.2,10,21.5,22.4
2020-02-06 06:10,7.8,11.6,21.3,22.4
2020-02-06 06:20,8.8,11.9,20.8,22.4
2020-02-06 06:30,9.6,12.1,20.4,22.4
2020-02-06 06:40,10.3,14.1,20.1,22.4
2020-02-06 06:50,9,12.4,19.8,22.4
2020-02-06 07,10.4,12.7,19.6,22.4
2020-02-06 07:10,9.9,13.8,19.4,22.4
2020-02-06 07:20,10.8,13.9,19.2,22.4
2020-02-06 07:30,10.2,13.5,19.1,22.3
2020-02-06 07:40,10.4,13.6,19,22.3
2020-02-06 07:50,10.9,13.8,18.9,22.3
2020-02-06 08,10.5,13.2,18.6,22.3
2020-02-06 08:10,11,13.9,18.6,22.3
2020-02-06 08:20,11.6,14.8,18.2,22.3
2020-02-06 08:30,11.7,14.6,18,22.3
2020-02-06 08:40,11.9,15.9,17.8,22.3
2020-02-06 08:50,12,14.8,17.5,22.3
2020-02-06 09,11.5,14.6,17.4,22.3
2020-02-06 09:10,11.3,14.1,17.4,22.3
2020-02-06 09:20,11.6,15.4,17.4,22.3
2020-02-06 09:30,12.1,15.1,17.1,22.3
2020-02-06 09:40,12.5,16.2,17,22.3
2020-02-06 09:50,11.8,15.7,17,22.3
2020-02-06 10,12.8,16.5,16.7,22.3
2020-02-06 10:10,10.5,13.9,16.6,22.3
2020-02-06 10:20,10.3,12.9,17.1,22.3
2020-02-06 10:30,10,13.1,17.2,22.3
2020-02-06 10:40,10.4,12.8,17.3,22.3
2020-02-06 10:50,9.7,12.2,17.3,22.3
2020-02-06 11,9.6,12.3,17.2,22.3
2020-02-06 11:10,9.9,12.8,17.1,22.3
2020-02-06 11:20,10,12.7,16.9,22.3
2020-02-06 11:30,10.1,12.8,16.9,22.3
